,Report_Ticket,Measure_Code,Measure_Name,DelivSys,StratVal,PlanParent,Region,County,County_Size,County_Size_Ordered,Directionality,Units,Value,CSA_CompVal_Desc,CSA_CompVal,CSA_Diff,CSA_PctBelowComp,ICA_CompVal,ICA_Diff,ICA_25,ICA_75,CSA_25,CSA_75
4199,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",5.46,med,7.84,0,0.598064516,5.525,0,4.644119318,12.04622283,4.968687708,10.61977941
4200,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",17.23826087,med,22.84615385,0,0.3534375,15.80173913,0,12.1697561,24.96,13.90761128,21.13887189
4201,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",27.01227273,med,21.34333333,10.32323232,0.435,13.49833333,11.65393939,13.19111111,26.182,18.04226087,21.48366316
4202,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Adult,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",5.074285714,med,12.73960293,0,0.455714286,5.867142857,0,7.321428571,22.61875,7.209615385,18.74666667
4203,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Child,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,Percentage,0,med,12.2375,0,0.366666667,0,0,5.6875,19.08,4.32,18.7345
4204,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",6.19826087,med,7.5,0.745869565,0.6375,8.240869565,0,3.193055556,11.12808333,3.519166667,8.994264706
4205,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,PKIM,GHSS,Small,3_Small,Lower is better,"Total per 1,000 months",7.905882353,med,7.245,0.682941176,0.6003125,7.835294118,0,3.6765,15.37,3.268,13.4007619
4206,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",25.74,med,5.5,14.49,0.351153846,1.86,21,3.361111111,11.3995,2.058333333,9.3275
4207,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",19.8,med,6.048,13.345,0.343703704,1.66,22.4,3.2895,11.66,2.361666667,10.17333333
4208,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",7.885714286,med,13.78439286,0,0.435,8.657142857,0,12.61714286,19.83975121,8.589471429,20.87053571
4209,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",22.08,med,12.53142857,10.42571429,0.59,13.46357143,11.14714286,8.736,13.94333333,7.898333333,20.196875
4210,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",3.2,med,9.215,0,0.273846154,3.2,0,6.207124621,14.79483871,3.497857143,9.295555556
4211,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",30.71666667,med,6.48,26.03666667,0.32,19.49888889,12.27777778,5.978636364,9.231684783,3.51,10.925
4212,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",11.55,med,21.51346154,0,0.638709677,8.91,0,14.57365854,26.4,10.23126984,29.58
4213,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,BVUN,PXMB,Rural,4_Rural,Lower is better,"Total per 1,000 months",1.02,med,18.72222222,0,0.381071429,0.95,0,12.07111111,22.477,7.275,23.925
4214,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",8.616666667,med,12.13625893,0,0.475,9.075,0,10.53257143,16.06075098,8.801557143,23.08035714
4215,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",8.493333333,med,13.26857143,0,0.505,8.84,0,8.827,17.54666667,9.349047619,16.333125
4216,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",13.13,med,11.4,3.99,0.295384615,NA,NA,NA,NA,3.835,8.801111111
4217,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",20.52,med,9.36,9.57,0.364,NA,NA,NA,NA,2.79,11.73
4218,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",2.38,med,16.18269231,0,0.481935484,1.9,0,14.42341463,19.44,11.18301587,31.03
4219,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",2.16,med,20.22,0,0.365357143,2.1,0,11.57333333,27.664,7.05,28.05
4220,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",7.29,med,5.5,2.585,0.444230769,5.6,4.44,3.999722222,16.285,2.231666667,12.0575
4221,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,ZUSK,XHGS,Rural,4_Rural,Lower is better,"Total per 1,000 months",4.35,med,7.371,0,0.245925926,4.4,0,3.45075,13.3825,2.318333333,7.746666667
4222,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",13.73878049,med,17.13461538,0,0.47125,11.30181818,3.02559867,16.52682927,23.04,12.71125762,26.77590439
4223,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",23.0325,med,18.16055556,8.215277778,0.49,8.356666667,14.93333333,10.20444444,25.441,12.62958261,23.89755789
4224,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",4.455,med,11.38432602,0,0.471428571,2.96875,1.22375,6.223214286,20.68,6.394615385,20.8769697
4225,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Child,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",3.325,med,9.90125,0,0.468518519,3.465,0,6.4375,16.56,5.4,19.787
4226,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",8.468571429,med,6.4375,1.190357143,0.626875,0.94,7.457142857,3.361111111,13.028,3.9975,10.545
4227,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",9.098333333,med,6.174,2.214833333,0.5471875,0.87,7.28,2.87025,12.455,3.268,11.78342857
4228,"MEDICAL-605, MEDICAL-503, MEDICAL-683, MEDICAL-684",RINN,AYOZ,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",17.25,med,11.375,2.975,0.624,NA,NA,NA,NA,2.8,32.25833333
4229,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",13.08112903,med,12.28608929,0,0.449090909,10.49526316,3.114702886,10.20342857,15.68285096,10.95233333,18.832
4230,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",20.01935484,med,13.76,3.977880184,0.572121212,8.512,11.49309677,9.646,14.57,10.656,14.17046875
4231,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",12.91428571,med,8.55,2.217857143,0.526451613,8.034666667,2.937809524,7.593822674,10.69983871,8.308012821,14.6366129
4232,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,RPKJ,QTAG,Large,1_Large,Lower is better,"Total per 1,000 months",16.83,med,9.6,7.064285714,0.603870968,7.587272727,7.475064935,5.818494318,9.456847826,6.839252492,13.70294118
4233,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",12.00540984,med,12.73558036,0,0.326969697,9.251,1.124644809,8.777142857,15.30495094,9.144666667,19.536
4234,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",9.76,med,14.74285714,0,0.407272727,11.34883721,0,10.192,16.45,7.872,17.99171875
4235,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",6.498,med,10.83,0,0.504516129,5.415,0,5.810925177,14.00225806,6.63244721,11.65508065
4236,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",2.6325,med,7.84,0,0.615483871,1.98,0,4.590738636,10.13233696,6.663887043,12.67522059
4237,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",18.45641026,med,15.99230769,0,0.37375,12.015,5.193429487,12.77073171,25.92,14.80487652,23.95738814
4238,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",14.4816,med,18.90944444,0,0.49,18.7916,0,11.94666667,25.441,16.98979565,20.75949474
4239,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Adult,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",7.428571429,med,13.95935214,0,0.443928571,6.091428571,0,6.076785714,25.85,7.272307692,20.8769697
4240,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",4.68,med,12.46,0,0.366666667,NA,NA,NA,NA,4.185,17.261
4241,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",4.07,med,5.4375,0,0.563125,4.4,0,3.125833333,13.29941667,2.904166667,11.88897059
4242,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",4.68,med,5.292,0,0.5896875,3.588,0,2.67675,13.9125,4.522,10.39714286
4243,"MEDICAL-605, MEDICAL-503, MEDICAL-683, MEDICAL-684",RINN,AYOZ,DEER,Child,WPWM,RYQC,BVES,Large,1_Large,Lower is better,"Total per 1,000 months",7.7,med,5.34,1.09,0.516923077,NA,NA,NA,NA,1.96,7.65
4244,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",2.22,med,5.3125,0,0.456923077,2.06,0,3.999722222,11.26379167,2.145,12.17125
4245,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,UGVM,WREF,Small,3_Small,Lower is better,Percentage,0.89,med,5.04,0,0.305185185,0.89,0,3.45075,14.575,2.556666667,7.84
4246,"MEDICAL-605, MEDICAL-503, MEDICAL-683, MEDICAL-684",RINN,AYOZ,DEER,Adult,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",27.75,med,11.375,10.5,0.55,NA,NA,NA,NA,7.735,37.95
4247,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",26.13333333,med,17.38032143,12.73515774,0.405,12.36,16.57333333,12.39771429,16.81655103,11.8768,29.46428571
4248,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",6.24,med,13.39142857,0,0.57,6.42,0,8.008,18.01666667,7.414761905,20.72375
4249,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",34.32,med,18.27692308,15.96923077,0.679354839,24.36,8,17.87902439,26.16,9.517460317,27.55
4250,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,UGVM,WREF,Small,3_Small,Lower is better,"Total per 1,000 months",10.34,med,19.84555556,0,0.341785714,NA,NA,NA,NA,6,30.525
4251,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,"Total per 1,000 months",22.41,med,16.48133929,14.05984821,0.525,24.6,7.8,10.42285714,21.16240129,8.483428571,24.55357143
4252,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,"Total per 1,000 months",17.49,med,12.77714286,4.593571429,0.485,19.44,0.327,10.192,14.1,7.575952381,15.630625
4253,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,"Total per 1,000 months",24.84,med,16.94423077,8.518846154,0.522580645,5.76,18.06,12.32,19.68,11.18301587,27.26
4254,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,"Total per 1,000 months",22.68,med,22.46666667,6.705,0.341785714,7.14,23.73,10.20444444,28.158,7.5,28.6
4255,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,KPGN,AEVC,Small,3_Small,Lower is better,"Total per 1,000 months",6.36,med,7.371,0,0.328888889,6.3,0,3.2895,10.865,2.47,10.08
4256,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",11.18,med,7.1875,8.0325,0.5684375,10.7,3.24,3.529166667,12.75658333,3.655833333,9.717941176
4257,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",14.175,med,6.489,5.976,0.520625,10,3.43,3.83775,11.5275,3.458,11.89895238
4258,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",16.544,med,13.6345625,3.088017857,0.413636364,15.93,2.736,11.95885714,22.67400139,8.932,17.776
4259,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",9.398461538,med,12.40857143,0,0.562424242,10.77384615,0,7.28,17.70333333,8.064,18.62859375
4260,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",13.62857143,med,9.025,6.32,0.630645161,13.3375,1.546071429,7.065556749,14.79483871,8.377828054,13.28137097
4261,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",10.65,med,8.64,2.035714286,0.580645161,4.8,3.935714286,5.711732955,12.49654891,4.910232558,10.39139706
4262,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",23.324,med,17.89615385,4.904384615,0.463125,14.84,6.378666667,14.57365854,28.32,16.3003186,20.19936647
4263,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,TCMG,JAAR,Rural,4_Rural,Lower is better,"Total per 1,000 months",13.515,med,18.90944444,0,0.42,14.535,0,9.955555556,20.007,17.14014783,19.55254737
4264,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",14.2,med,11.98642857,1.464419643,0.56,2.989473684,15.17377709,12.83657143,21.54030132,13.33123561,18.3985494
4265,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",10.79,med,11.30285714,0.792857143,0.687857143,3.100930233,10.56348837,7.826,16.13666667,10.23605469,15.670903
4266,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",10.85,med,10.26,2.015,0.8,1.9,9.8,5.414725733,14.26645161,7.745352564,13.89461184
4267,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",1.325714286,med,9.04,0,0.707142857,0,1.28,4.804261364,12.946875,6.836538462,10.8287236
4268,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",13.65,med,17.70576923,0,0.26,7.346666667,9.36,14.27317073,20.64,12.87847826,26.67961462
4269,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",18.24,med,20.59444444,0,0.585,4.52,14.16,14.56,27.417,16.41795455,22.62305
4270,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",21.8625,med,5.8125,13.8975,0.445833333,4.316666667,18.70375,2.957777778,11.67091667,4.85625,10.5865
4271,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",26.57571429,med,5.166,18.21985714,0.589166667,2.786666667,22.6752381,3.32175,13.9125,4.920208333,13.36899351
4272,"MEDICAL-605, MEDICAL-503, MEDICAL-683, MEDICAL-684",RINN,AYOZ,DEER,Adult,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",4.6,med,12.125,0,0.515,5.2,0,4.5325,20.335,4.44,18.4275
4273,"MEDICAL-605, MEDICAL-503, MEDICAL-683, MEDICAL-684",RINN,AYOZ,DEER,Child,WPWM,HNAG,XIMU,Small,3_Small,Lower is better,"Total per 1,000 months",4.5,med,5.16,0,0.333333333,NA,NA,NA,NA,4.1,14.85
4274,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Adult,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",53.1,med,16.12779519,27.35909091,0.535384615,NA,NA,NA,NA,5.2,37.4
4275,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Child,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",76.56,med,10.235,55.42375,0.51,NA,NA,NA,NA,4.4,38.98125
4276,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",32.13125,med,17.23049107,20.86325893,0.445,9.8576,21.26215,9.216,16.81655103,9.437814286,25.78125
4277,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",22.79,med,13.63714286,15.35142857,0.445,7.7,17.52428571,8.736,13.94333333,8.381904762,19.845625
4278,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",3.36,med,10.925,0,0.356923077,2.88,0,5.810925177,12.15290323,4.804285714,9.196666667
4279,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",2.7,med,7.44,0,0.332,2.73,0,6.192159091,11.9336413,3,12.19
4280,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",43.008,med,16.56346154,35.69930769,0.598064516,11.91857143,42.79885714,15.62536585,22.32,11.53992063,24.94
4281,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,IGYO,APBK,Rural,4_Rural,Lower is better,"Total per 1,000 months",54,med,15.35222222,33.78,0.416428571,7.476,44.512,10.45333333,27.664,6.375,28.875
4282,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Adult,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",19.73809524,med,15.28269643,4.279553571,0.714,2.650514706,16.69152661,11.41028571,19.27290118,10.52735294,17.37633803
4283,"MEDICAL-599, MEDICAL-498, MEDICAL-672, MEDICAL-673",WLOW,EKVD,DEER,Child,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",18.00761905,med,13.26857143,3.011428571,0.345833333,2.621447368,14.26214286,10.283,14.88333333,11.5538474,14.65860591
4284,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Adult,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",8.757714286,med,10.07,0,0.5472,3.144902913,7.240110957,5.612825455,15.71951613,6.146086957,15.66193548
4285,"MEDICAL-601, MEDICAL-499, MEDICAL-675, MEDICAL-676",OMZG,JQID,DEER,Child,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",8.587777778,med,7.6,0,0.32625,2.323648649,4.928468468,4.537357955,9.456847826,5.394569519,9.207043545
4286,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Adult,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",33.9625,med,18.65769231,10.8883547,0.5888,3.970689655,29.22198276,16.97756098,27.36,20.091,30.054375
4287,"MEDICAL-602, MEDICAL-500, MEDICAL-677, MEDICAL-678",PFIX,TYFP,DEER,Child,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",34.1865,med,15.91388889,11.64044444,0.529565217,4.207407407,31.49507407,10.45333333,26.923,12.28666667,26.58008415
4288,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Adult,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",14.645,med,13.55276907,0.852507837,0.572173913,10.22076923,3.936153846,7.907142857,22.18791667,10.93333333,25.87533333
4289,"MEDICAL-603, MEDICAL-501, MEDICAL-679, MEDICAL-680",OVCM,TFCG,DEER,Child,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",19.575,med,11.68125,11.6025,0.402857143,7.9025,12.6575,5.125,19.62,7.743333333,19.62
4290,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Adult,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",27.18692308,med,7.125,19.74942308,0.5712,1.916086957,25.16909699,2.789722222,15.063625,4.95,17.34
4291,"MEDICAL-604, MEDICAL-502, MEDICAL-681, MEDICAL-682",TFYI,ZAHQ,DEER,Child,WPWM,FULH,JPEM,Small,3_Small,Lower is better,"Total per 1,000 months",12.65,med,6.174,5.17,0.5625,1.448666667,8.284666667,3.096,14.84,3.245833333,14.63098739
